#network_SNR mass_1 mass_2 luminosity_distance dec ra theta_jn psi geocent_time phase redshift err_mass_1 err_mass_2 err_luminosity_distance err_dec err_ra err_theta_jn err_psi err_geocent_time err_phase err_sky_location
19.816398674391316 86.791227 29.878125 10307.227145 -0.549194 1.518622 1.148183 2.677350 1669689819.817521 1.234600 1.402810 0.592455 0.205871 8192.048512 0.107785 0.239031 0.300422 0.644542 0.003335 1.362760 0.063666
48.23288883963222 108.052804 52.641987 10307.227145 0.692783 0.377877 2.494700 5.000650 1612410816.029388 3.487515 1.402810 0.763522 0.391643 1291.711347 0.034817 0.020677 0.098758 1.982656 0.000741 3.966623 0.001472
70.05089651402628 91.599610 71.750982 10307.227145 0.356621 2.636481 1.272987 2.559136 1737251576.941518 2.543897 1.402810 1.116422 0.893947 69833.473760 14.633507 22.004314 0.146521 10.892381 0.134702 0.490571 912.308924
14.405535662287502 96.232108 15.291507 10307.227145 0.914500 4.589870 2.070060 4.288805 1843383930.530077 4.284473 1.402810 0.349144 0.054283 8071.483031 0.068775 0.081276 0.328373 0.880410 0.001498 2.052806 0.008969
29.824671137491478 108.052804 52.641987 10307.227145 0.076716 1.571022 2.016044 5.907322 1637736470.064431 4.336327 1.402810 0.999889 0.515448 4988.374677 0.041109 0.033946 0.248443 0.637226 0.000946 1.090745 0.004040
24.747466841764034 74.597447 43.199761 10307.227145 0.512065 1.108227 1.801362 5.716920 1885651395.120120 5.270507 1.402810 1.044568 0.608551 13931.070062 0.735378 0.930188 0.577853 1.061466 0.015060 1.138310 1.873011
23.79187121315714 53.987729 16.641069 10307.227145 0.808759 6.169667 1.525650 5.444345 1763741251.925368 1.874621 1.402810 0.193790 0.055042 218337.466228 56.028124 59.942648 0.114007 44.560082 0.401743 0.328739 7261.880224
38.715862123885444 59.781745 42.714273 10307.227145 -0.511633 5.858233 0.709568 5.847283 1891275676.097208 5.363043 1.402810 0.910857 0.647565 2373.486066 0.039219 0.156536 0.245456 3.042868 0.000781 6.203780 0.011398
32.909339536672576 65.394060 42.947490 10307.227145 0.405809 2.873876 0.777681 5.752416 1614150279.493459 2.330823 1.402810 0.934310 0.612573 3549.918402 0.018757 0.017422 0.233252 2.530248 0.000430 4.900574 0.000940
75.1195266520183 56.784215 51.766571 10307.227145 0.675754 3.246280 0.834601 5.822305 1593632685.706990 5.187908 1.402810 1.228729 1.120104 9773.123454 1.689541 2.751574 0.142877 3.470433 0.018865 2.189040 4.393534
22.687503844362606 71.204343 39.199827 10307.227145 -0.412814 0.990665 1.164975 4.931637 1751800828.217083 4.188023 1.402810 0.935597 0.514800 11095.910488 0.204935 0.192558 0.411522 0.851898 0.005075 1.729346 0.094242
24.120451340784534 49.532322 18.097549 11036.878867 -1.225327 2.123823 1.382228 5.455662 1703762031.332265 0.998024 1.482970 0.211068 0.071507 139977.221850 20.545333 69.802693 0.493756 61.082066 0.268168 0.898829 1482.531622
34.52736111272613 64.114233 40.888482 11036.878867 -0.832987 0.449468 2.294132 0.566696 1704407162.552722 3.471099 1.482970 0.775278 0.492233 4518.514635 0.061548 0.287232 0.227620 1.964793 0.003523 3.311099 0.027224
42.81037434711978 92.725199 90.391182 11036.878867 0.109053 5.965429 1.763786 0.631823 1680202026.486956 1.036553 1.482970 3.444064 3.367990 13904.367545 1.972303 1.932326 0.379231 1.568512 0.035242 0.804891 11.901048
36.51817913595166 79.595154 56.541150 11036.878867 0.127774 1.557593 2.324669 0.018305 1796018439.111043 5.307013 1.482970 1.579775 1.136704 3016.471454 0.051246 0.074630 0.240982 1.685539 0.000726 3.628424 0.006088
23.53068908924022 53.625696 23.169114 11036.878867 0.129068 5.022325 2.179859 4.183487 1781415195.830400 5.492171 1.482970 0.348361 0.142900 4605.074325 0.289700 0.093140 0.280711 1.431468 0.003823 2.446152 0.082682
21.51648317883967 58.802887 25.493745 11036.878867 -0.520306 2.895257 2.293972 2.867308 1703460998.562582 1.436723 1.482970 0.454544 0.189649 5792.561771 0.034811 0.030601 0.281439 2.103638 0.000761 4.290866 0.002726
48.021181921320505 84.689116 81.072571 11036.878867 -0.066100 3.159303 1.326017 5.595078 1703993438.657566 0.932276 1.482970 2.831344 2.720974 33722.301733 3.354147 2.864551 0.293214 1.133171 0.052576 0.756363 29.887301
74.78109744219518 90.111699 87.134022 11036.878867 0.904905 5.372367 2.199196 1.886407 1765910331.031479 2.745024 1.482970 2.269399 2.202726 5468.436453 0.371879 0.968013 0.115071 0.413914 0.007830 1.134998 0.387371
39.266414083086836 85.443815 83.186274 11036.878867 0.140687 2.918353 1.849442 5.470751 1701079509.531862 3.486873 1.482970 3.596535 3.508835 5798.544885 0.735241 0.883960 0.314159 1.375263 0.012630 1.025060 1.875960
11.3153510975763 86.449864 52.878347 11036.878867 0.796463 1.340921 1.409543 0.986555 1700217052.573117 6.013580 1.482970 3.206349 2.007341 123109.466660 0.020595 0.091022 1.820076 2.220324 0.000903 2.573718 0.004108
101.45237024573095 91.608011 91.513559 11036.878867 0.162329 3.787880 2.649403 5.412847 1628795860.975787 0.599670 1.482970 2.897655 2.893672 1183.065609 0.103548 0.231000 0.105851 4.860577 0.001646 9.419294 0.027554
28.930665205502727 111.375308 85.229137 11036.878867 -0.818254 6.150103 1.942163 4.686757 1884111255.435063 2.725115 1.482970 3.146567 2.507952 13593.263053 0.114127 0.103219 0.369188 0.879840 0.002494 1.599933 0.020027
44.18637327722523 70.685786 46.910231 11036.878867 -0.603668 1.161752 2.720843 2.217847 1759638294.942257 2.493523 1.482970 0.918100 0.611189 1690.094041 0.050340 0.019129 0.167271 14.562606 0.001025 29.093357 0.002309
19.094842633719587 53.865650 45.404732 11036.878867 -1.160273 0.682323 1.454218 4.196730 1805030292.008521 1.919225 1.482970 2.808742 2.357537 89314.753510 3.432448 12.151288 1.529728 16.444227 0.068728 2.335959 52.011560
19.262159037826315 64.276380 57.412830 11774.937702 -0.859250 1.903227 1.540040 0.276639 1710203904.118840 4.622799 1.563130 4.358913 3.901194 986728.886963 24.310190 64.247285 1.769988 57.425562 0.783406 2.005816 3064.521004
51.218407344633974 86.508329 78.032058 11774.937702 1.052306 4.597484 1.622750 6.005379 1797591954.784379 2.438791 1.563130 2.156898 1.967676 573544.876576 140.062276 245.159500 0.168636 192.093541 1.034868 0.291027 52635.862156
67.48981665856297 63.324767 58.001863 11774.937702 -0.500838 5.549990 0.749911 0.431804 1695383016.207438 5.154499 1.563130 1.696949 1.557083 3435.196251 0.997571 0.274681 0.153508 2.205791 0.005576 3.428826 0.519410
42.61402778428257 111.995376 84.872334 11774.937702 -0.359011 4.822289 2.233641 4.049820 1840005906.160041 4.389245 1.563130 2.491223 1.959312 1684.691596 0.043005 0.030924 0.181895 1.150477 0.000481 2.057241 0.002701
20.204045888137735 41.400880 15.590161 11774.937702 1.359041 2.567113 2.096944 2.803688 1655362576.913383 6.115514 1.563130 0.203324 0.069923 15789.700838 1.065497 2.943891 0.343494 3.702004 0.019076 2.219955 1.570729
38.91129638896894 68.932972 30.642373 11774.937702 0.871466 4.255089 0.571126 2.655103 1869594632.849783 2.770166 1.563130 0.369052 0.161065 2323.425419 0.095191 0.124617 0.125006 3.749860 0.002335 7.355475 0.011913
40.46902430144905 88.720054 56.967769 11774.937702 -0.372961 1.074203 2.456153 5.940834 1687749337.095245 0.135135 1.563130 1.357734 0.891004 2535.834017 0.059116 0.026657 0.173693 2.528827 0.001199 5.116018 0.003187
42.56402384939208 71.953928 63.275478 11774.937702 0.423938 5.087173 1.613513 4.069344 1644230844.030534 5.752457 1.563130 2.050248 1.814174 605014.819905 97.486641 136.403219 0.230470 73.379233 1.090923 0.357512 36744.951425
33.82875150703652 54.267562 26.051525 11774.937702 -0.049360 0.889243 2.083432 2.047002 1669244657.139761 0.264937 1.563130 0.291754 0.134705 15471.296613 1.776833 0.938072 0.205475 1.083589 0.024156 1.314386 4.173683
41.150399051409366 63.811684 36.670368 11774.937702 0.284397 0.455792 0.833707 0.644193 1656443254.735286 4.933743 1.563130 0.506982 0.288192 3357.718966 0.101203 0.458511 0.186978 1.201556 0.002244 2.633317 0.139863
54.740200242027576 93.305673 93.281836 11774.937702 0.204367 5.052050 1.922955 4.465423 1800430589.847972 0.656365 1.563130 2.764629 2.761708 19150.998046 1.827268 1.178295 0.194648 0.634498 0.026540 0.727540 6.373358
19.180690876253422 78.530125 32.053914 11774.937702 0.781970 5.888617 1.698964 3.267141 1762345909.334976 4.065072 1.563130 0.694397 0.282773 78974.730854 5.567271 4.629633 1.004327 6.139317 0.058156 1.033390 52.043726
51.64821481895104 116.254811 91.703409 11774.937702 -0.027407 3.077068 1.133331 1.962545 1714735607.551909 1.430701 1.563130 2.028837 1.666770 8009.102155 0.375472 0.393380 0.148274 0.403908 0.009213 0.803190 0.329306
21.08839243268631 78.578927 15.955202 11774.937702 -0.233449 1.687274 1.090321 4.225193 1596349993.431142 4.379930 1.563130 0.235672 0.045233 1188.287510 0.321592 0.529907 0.226182 0.884618 0.004579 1.280354 0.425687
